CODEX_BUILDBARRELCHAIR_DESC	Sedie a botte del Villaggio di Earlwood.
CODEX_SPELLAIMEDSHOT_PURGINGARROW_DESC	Tiro mirato consuma Veleno sui nemici colpiti per infliggere il 5% di danno in più per accumulo consumato, fino a 10 accumuli di Veleno.
CODEX_SPELLAIMEDSHOT_PURGINGARROW_NAME	Freccia Purgante
CODEX_SPELLAIMEDSHOT_RENDINGARROW_DESC	Tiro mirato applica 3 accumuli di Sanguinamento ai nemici colpiti.
CODEX_SPELLAIMEDSHOT_RENDINGARROW_NAME	Freccia Lacerante
CODEX_SPELLAIMEDSHOT_SERRATEDARROW_DESC	Tiro mirato applica accumuli di Sanguinamento.
CODEX_SPELLAIMEDSHOT_SERRATEDARROW_NAME	Freccia Seghettata
CODEX_SPELLAIMEDSHOT_SURPRISINGSHOT_DESC	Tiro mirato infligge il 60% di danno bonus ai nemici fuori dal combattimento.
CODEX_SPELLAIMEDSHOT_SURPRISINGSHOT_NAME	Tiro a Sorpresa
CODEX_SPELLALPHAHOWLPLAYER_DESC	Premi per lanciare. Richiama una scarica di proiettili che si spargono casualmente sul campo di battaglia, ciascuno infliggendo danno ripartito tra Ghiaccio ed Etere nel punto d'impatto.<x1/><x2/><x3/>Danno da ghiaccio: (MI:0.82), Danno da etere: (MA:0.82)
CODEX_SPELLARROWOFTHEDEEPCOLD_DESC	Colpire un nemico Assiderato con il terzo attacco a distanza scaglia da dietro di lui un'enorme freccia di ghiaccio che attraversa tutti i nemici sul percorso e infligge Danno da ghiaccio.<x1/><x2/><x3/>Danno da ghiaccio: (MI:0.66)
CODEX_SPELLARROWOFTHEDEEPCOLD_NAME	Freccia del Freddo Profondo
CODEX_SPELLBACKSTEPSTRIKE_CRIPPLINGBACKSTEP_DESC	I nemici colpiti vengono rallentati del 15% per 2 secondi, ma Colpo in arretramento infligge il 20% di danno in meno.
CODEX_SPELLBACKSTEPSTRIKE_CRIPPLINGBACKSTEP_NAME	Passo indietro Storpiante
CODEX_SPELLBACKSTEPSTRIKE_CRIPPLINGSTRIKE_DESC	Rallenta i nemici colpiti del 15% per 2 s.
CODEX_SPELLBACKSTEPSTRIKE_DESC	Premi per lanciare. Colpisci i nemici davanti a te, infliggendo Danno perforante, e scatta indietro. Ottieni Ondata temporale se colpisci un nemico.<x1/><x2/><x3/><x4/><x5/>Danno perforante: (PT:2.5)
CODEX_SPELLBACKSTEPSTRIKE_ECHOEDBACKSTEP_DESC	Consuma fino a 5 accumuli di Eco temporale sui nemici colpiti per infliggere il 5% di Danno da stordimento extra per accumulo consumato, ma Colpo in arretramento non conferisce più Ondata temporale.
CODEX_SPELLBACKSTEPSTRIKE_ECHOEDSTRIKE_DESC	Consuma Eco temporale sul bersaglio per infliggere Danno da stordimento bonus.
CODEX_SPELLBACKSTEPSTRIKE_ECHOINGBACKSTEP_DESC	Applica 3 accumuli di Eco temporale a tutti i nemici colpiti.
CODEX_SPELLBACKSTEPSTRIKE_ECHOINGSTRIKE_DESC	Applica Eco temporale ai nemici colpiti anziché Ondata temporale.
CODEX_SPELLBACKSTEPSTRIKE_EXECUTINGBACKSTEP_DESC	Infligge il 30% di danno extra ai nemici sotto il 40% degli HP, ma il 50% di danno in meno sopra tale soglia.
CODEX_SPELLBACKSTEPSTRIKE_EXECUTINGBACKSTEP_NAME	Passo indietro Esecutore
CODEX_SPELLBACKSTEPSTRIKE_EXECUTINGSTRIKE_DESC	Infligge il 30% di danno in più ai nemici sotto il 40% degli HP e il 50% in meno agli altri.
CODEX_SPELLBACKSTEPSTRIKE_EXECUTINGSTRIKE_NAME	Colpo Esecutore
CODEX_SPELLBACKSTEPSTRIKE_PURSUINGBACKSTEP_DESC	Se Colpo in arretramento colpisce almeno 1 nemico, puoi rilanciarlo entro 2 secondi per scattare avanti e colpire di nuovo al 50% del danno. Il secondo colpo non può conferire Ondata temporale.
CODEX_SPELLBACKSTEPSTRIKE_PURSUINGBACKSTEP_NAME	Passo indietro Inseguitore
CODEX_SPELLBACKSTEPSTRIKE_PURSUINGSTRIKE_DESC	Dopo un colpo a segno, puoi rilanciare entro 2 s. Il rilancio fa scattare in avanti e infligge il 50% del danno.
CODEX_SPELLBACKSTEPSTRIKE_PURSUINGSTRIKE_NAME	Colpo Inseguitore
CODEX_SPELLBACKSTEPSTRIKE_RENDINGBACKSTEP_DESC	Applica 3 accumuli di Sanguinamento a tutti i nemici colpiti.
CODEX_SPELLBACKSTEPSTRIKE_RENDINGSTRIKE_DESC	Applica Sanguinamento ai nemici colpiti anziché Ondata temporale.
CODEX_SPELLBACKSTEPSTRIKE_REPEATINGBACKSTEP_DESC	Alla fine dello scatto, colpisci di nuovo in un'area più ampia. Se entrambi gli attacchi vanno a segno, riduci il tempo di recupero di Colpo in arretramento del 50%.
CODEX_SPELLBACKSTEPSTRIKE_REPEATINGSTRIKE_DESC	Colpisci una seconda volta dopo lo scatto in un'area più ampia; recuperi il 50% del tempo di recupero se entrambi i colpi vanno a segno.
CODEX_SPELLBACKSTEPSTRIKE_SURGEDBACKSTEP_DESC	Non ottieni più Ondata temporale colpendo un nemico. Se invece hai Ondata temporale, la consumi per infliggere istanze di danno extra. Ottieni 1 istanza extra per accumulo consumato, fino a 5.
CODEX_SPELLBACKSTEPSTRIKE_SURGEDSTRIKE_DESC	Consuma Ondata temporale per infliggere istanze di danno extra per accumulo.
CODEX_SPELLBARRIER_DESC	Premi per lanciare. Conferisci uno scudo che svanisce rapidamente a un alleato bersaglio.<x1/><x2/><x3/><x4/><x5/>Scudo: (M:3.5)
CODEX_SPELLBASH_DESC	Premi per lanciare. Colpisci davanti a te, infliggendo poco Danno contundente e Accumulo di stordimento extra.<x1/><x2/><x3/><x4/><x5/>Danno contundente: (PB:1.5)
CODEX_SPELLBLADEDANCE_COAGULATINGDANCE_DESC	Ogni colpo di Danza delle lame consuma 1 accumulo di Veleno sul bersaglio per applicare 2 accumuli aggiuntivi di Sanguinamento.
CODEX_SPELLBLADEDANCE_DESC	Premi per lanciare. Sferra una raffica di 5 colpi, ciascuno dei quali infligge Danno da taglio.<x1/><x2/><x3/><x4/><x5/>Danno da taglio: (PS:6.12)
CODEX_SPELLBLADEDANCE_ENVENOMINGDANCE_DESC	Ogni colpo di Danza delle lame applica anche 1 accumulo di Veleno al bersaglio.
CODEX_SPELLBLADEDANCE_EXTRASTRIKES_DESC	Colpo multiplo ora colpisce altre volte, con una rapida raffica alla fine della danza.
CODEX_SPELLBLADEDANCE_EXTRASTRIKES_NAME	Colpi Extra
CODEX_SPELLBLADEDANCE_HARVESTINGDANCE_DESC	Ogni colpo di Danza delle lame consuma accumuli di Sanguinamento sul bersaglio per infliggere l'8% di danno in più per accumulo, fino al 40% per colpo. Danza delle lame non applica più Sanguinamento.
CODEX_SPELLBLADEDANCE_INOCULATINGDANCE_DESC	Ogni colpo di Danza delle lame conferisce 1 accumulo di Inoculazione se colpisce un bersaglio Avvelenato.
CODEX_SPELLBLADEDANCE_REBOUNDINGDANCE_DESC	Dopo ogni colpo, Danza delle lame cerca un nuovo bersaglio vicino per il colpo successivo, se disponibile. Se nessun altro nemico è a portata, continua a colpire il bersaglio originale.
CODEX_SPELLBLADEDANCE_REBOUNDINGDANCE_NAME	Danza Rimbalzante
CODEX_SPELLBLADEDANCE_SHREDDINGDANCE_DESC	Danza delle lame riduce l'Armatura del bersaglio del 10% per colpo per 5 secondi.
CODEX_SPELLBLADEDANCE_SHREDDINGDANCE_NAME	Danza Dilaniatrice
CODEX_SPELLBLADEDANCE_SHREDDINGSTRIKE_DESC	Colpo multiplo riduce l'Armatura del bersaglio.
CODEX_SPELLBLADEDANCE_SHREDDINGSTRIKE_NAME	Colpo Dilaniatore
CODEX_SPELLBLADEDANCE_SWEEPINGDANCE_DESC	Ogni colpo di Danza delle lame infligge anche Danno da taglio in una piccola area attorno al bersaglio colpito, al 40% del danno, ma il colpo principale infligge il 20% di danno in meno.
CODEX_SPELLBLADEDANCE_SWEEPINGDANCE_NAME	Danza a Spazzata
CODEX_SPELLBLADEDANCE_THRUSTINGDANCE_DESC	Danza delle lame infligge Danno perforante.
CODEX_SPELLBLADEDANCE_THRUSTINGDANCE_NAME	Danza Perforante
CODEX_SPELLBLAZEBORNEDAGGERS_DESC	Colpire un nemico con il tuo Attacco finale scatena una scarica di fuoco attorno a lui, infliggendo Danno da fuoco a tutti i nemici vicini e consumando fino a 10 accumuli di Ondata temporale; il danno aumenta per ogni accumulo consumato.<x1/><x2/><x3/>Danno da fuoco: (MF:0.42)
CODEX_SPELLBLAZINGWRATH_DESC	Dopo aver speso Furia, ottieni un'Aura di Fuoco per 5 secondi, che infligge Danno da fuoco e applica Ustione ai nemici vicini ogni secondo. La durata aumenta di 0,5 secondi per ogni accumulo di Furia speso.<x1/><x2/><x3/>Danno da fuoco: (MF:0.4)
CODEX_SPELLBLIZZARD_CENTEREDBLIZZARD_DESC	Tormenta viene lanciata sulla tua posizione e ti segue. Raggio e danno aumentano del 25%.
CODEX_SPELLBLIZZARD_CENTEREDBLIZZARD_NAME	Tormenta Centrata
CODEX_SPELLBLIZZARD_CHILLINGBLIZZARD_DESC	Tormenta non infligge danni, ma applica 2 accumuli aggiuntivi di Assiderato al secondo e ha un raggio aumentato del 50%.
CODEX_SPELLBLIZZARD_DESC	Premi per lanciare. Crea una tormenta nel punto bersaglio. Infligge Danno da ghiaccio, applica Gelo ogni secondo e lascia una Pozza di ghiaccio.<x1/><x2/><x3/><x4/><x5/>Danno da ghiaccio: (MI:2.81), Gelo: 4
CODEX_SPELLBLIZZARD_FRACTURINGBLIZZARD_DESC	Al lancio, Tormenta consuma fino a 10 tuoi accumuli di Vincolo gelido. La sua durata aumenta di 0,5 secondi per accumulo consumato.
CODEX_SPELLBLIZZARD_FROSTBINDINGBLIZZARD_DESC	Tormenta applica 2 accumuli di Vincolo gelido al secondo a tutti gli alleati al suo interno.
CODEX_SPELLBLIZZARD_FROSTBINDINGBLIZZARD_NAME	Tormenta del Vincolo Gelido
CODEX_SPELLBLIZZARD_FROSTBITEBLIZZARD_DESC	Tormenta consuma Gelo per infliggere +10% danno per accumulo. Non utilizzabile con Tormenta Lieve.
CODEX_SPELLBLIZZARD_FROSTBITEBLIZZARD_NAME	Tormenta Mordigelo
CODEX_SPELLBLIZZARD_ICYFORTIFICATION_DESC	Gli alleati dentro Tormenta ottengono +30% Armatura e Resistenza.
CODEX_SPELLBLIZZARD_ICYFORTIFICATION_NAME	Fortificazione Gelida
CODEX_SPELLBLIZZARD_PURSUINGBLIZZARD_DESC	Tormenta cerca e segue il nemico più vicino. Raggio e danno di Tormenta si riducono del 20%
CODEX_SPELLBLIZZARD_PURSUINGBLIZZARD_NAME	Tormenta Inseguitrice
CODEX_SPELLBLIZZARD_SHATTERINGBLIZZARD_DESC	Tormenta consuma fino a 10 accumuli di Assiderato per infliggere il 10% di Danno da ghiaccio in più per accumulo consumato. Non applica più Assiderato né crea una Pozza di ghiaccio.
CODEX_SPELLBLIZZARD_SOFTBLIZZARD_DESC	Tormenta non infligge danni, ma applica 2x Gelo in un'area più ampia del 50%. Non utilizzabile con Tormenta Mordigelo.
CODEX_SPELLBLIZZARD_SOFTBLIZZARD_NAME	Tormenta Lieve
CODEX_SPELLBLIZZARD_STEADYBLIZZARD_DESC	Il raggio di Tormenta aumenta del 15%
CODEX_SPELLBLIZZARD_STEADYBLIZZARD_NAME	Tormenta Costante
CODEX_SPELLBOULDERTOSS_BOULDERSLAM_DESC	Tempo di recupero ridotto a 4 s, ma portata notevolmente ridotta.
CODEX_SPELLBOULDERTOSS_BOULDERSLAM_NAME	Schianto del Masso
CODEX_SPELLBOULDERTOSS_DESC	Premi per lanciare. Scaglia un masso gigante nel punto bersaglio. Infligge Danno contundente a tutti i nemici colpiti.<x1/><x2/><x3/><x4/><x5/><x6/><x7/><x8/><x9/>Può interrompere gli attacchi dei nemici piccoli.
CODEX_SPELLBOULDERTOSS_ENRAGINGBOULDER_DESC	Lancio di masso conferisce 5 accumuli di Furia se colpisce almeno 1 nemico.
CODEX_SPELLBOULDERTOSS_ENRAGINGBOULDER_NAME	Masso Infuriante
CODEX_SPELLBOULDERTOSS_OILBOULDER_DESC	Il masso lascia una Pozza d'Olio all'impatto.
CODEX_SPELLBOULDERTOSS_OILBOULDER_NAME	Masso d'Olio
CODEX_SPELLBOULDERTOSS_RAGINGBOULDER_DESC	Lancio di masso spende Furia per aumentare il proprio Accumulo di stordimento del 3% per accumulo speso, fino al 30%.
CODEX_SPELLBOULDERTOSS_RAGINGBOULDER_NAME	Masso Furente
CODEX_SPELLBOULDERTOSS_SHARPSHRAPNEL_DESC	I massi frantumati attraversano i nemici, infliggendo Danno perforante e applicando Sanguinamento.
CODEX_SPELLBOULDERTOSS_SHARPSHRAPNEL_NAME	Schegge Affilate
CODEX_SPELLBOULDERTOSS_SHATTERINGBOULDER_DESC	Il masso si frantuma all'impatto, spargendo altri frammenti che infliggono danno.
CODEX_SPELLBOULDERTOSS_SHATTERINGBOULDER_NAME	Masso Frantumante
CODEX_SPELLBRAMBLEFANPLAYER_DESC	Premi per lanciare. Evoca un ventaglio di spine verso il bersaglio, infliggendo Danno perforante e applicando Sanguinamento a tutti i nemici trafitti. Ogni Cuore della Foresta vicino genera il proprio ventaglio di spine verso il bersaglio.<x1/><x2/><x3/>Danno perforante: (PT:0.68), Sanguinamento: 1
CODEX_SPELLCERESAETHERMISSILE_DESC	Lanciare un incantesimo di Etere evoca un dardo d'etere a ricerca che insegue un nemico vicino, infliggendo Danno da etere all'impatto.<x1/><x2/><x3/>Danno da etere: (MA:1.16)
CODEX_SPELLCHRONOSPIKE_CRIPPLINGSPIKE_DESC	Bersaglia il nemico più vicino senza dare priorità al danno nel tempo e rallenta al colpo.
CODEX_SPELLCHRONOSPIKE_CRIPPLINGSPIKE_NAME	Spina Storpiante
CODEX_SPELLCHRONOSPIKE_DESC	Premi per lanciare. Compi un breve passo, poi scaglia una spina temporale che cerca il nemico con più accumuli di danno nel tempo. Anticipa Ustione, Veleno e Sanguinamento: il danno residuo viene inflitto subito e ogni accumulo anticipato aggiunge Danno da etere bonus.<x1/><x2/>Danno da etere: (MA:2.4),<x3/>Danno da etere bonus per accumulo: (MA:0.2)
CODEX_SPELLCHRONOSPIKE_ECHOINGSPIKE_DESC	Gli accumuli anticipati diventano Eco temporale anziché infliggere Danno da etere bonus; il loro danno residuo viene comunque inflitto subito.
CODEX_SPELLCHRONOSPIKE_RENDINGSPIKE_DESC	Gli accumuli anticipati diventano Sanguinamento anziché infliggere Danno da etere bonus; il loro danno residuo viene comunque inflitto subito.
CODEX_SPELLCHRONOSPIKE_REVERSINGSPIKE_DESC	Non anticipa più gli accumuli di danno nel tempo: li raddoppia invece, aggiungendone fino a 5 per tipo.
CODEX_SPELLCHRONOSPIKE_REVERSINGSPIKE_NAME	Spina Invertente
CODEX_SPELLCHRONOSPIKE_SPLITTINGSPIKE_DESC	Scaglia 3 proiettili contro i primi 3 bersagli per priorità, ciascuno al 33% del danno.
CODEX_SPELLCHRONOSPIKE_SPLITTINGSPIKE_NAME	Spina Scindente
CODEX_SPELLCHRONOSPIKE_SURGINGSPIKE_DESC	Ottieni 3 accumuli di Ondata temporale al lancio.
CODEX_SPELLCINDERDETONATION_DESC	Colpire un nemico con Ustione con il terzo attacco scatena un'esplosione infuocata che infligge Danno da fuoco.<x1/><x2/><x3/>Danno da fuoco: (MF:0.87)
CODEX_SPELLCIRCLEOFMAGIC_DESC	Premi per lanciare. Crea un Cerchio di Magia per 10 secondi che aumenta del 25% il Danno magico di tutti gli alleati al suo interno.
CODEX_SPELLCLEARWATER_DESC	Premi per lanciare. Converti tutte le pozze elementali in un'ampia area in Pozze d'Acqua.
CODEX_SPELLCLONEDAGGERTHROW_DESC	I tuoi Cloni d'ombra lanciano ciascuno un Pugnale d'ombra al bersaglio, infliggendo Danno perforante e applicando Sanguinamento con ogni pugnale.<x1/><x2/><x3/>Danno perforante: (PT:0.6)
CODEX_SPELLCLONESTRIKE_DESC	I tuoi Cloni d'ombra imitano il tuo attacco, colpendo ciascuno il bersaglio per una parte del tuo danno.
CODEX_SPELLCOMBATMEDIC_DESC	Premi per lanciare. Accorri da un alleato e rimuovi tutti i suoi accumuli di Ustione, Gelo, Veleno, Scossa e Sanguinamento.
CODEX_SPELLCONFLAGRATION_DESC	Premi per lanciare. Diffondi l'Ustione da un bersaglio ai nemici vicini.
CODEX_SPELLCONTAGION_BURSTINGCONTAGION_DESC	Alla scadenza, Contagio esplode e infligge Danno da decadimento ai nemici nella zona contagiosa. Il danno dell'esplosione aumenta del 5% per ogni accumulo di Veleno sul bersaglio infetto, fino al 50%. La durata di Contagio si riduce di 1 secondo.
CODEX_SPELLCONTAGION_BURSTINGCONTAGION_NAME	Contagio Esplosivo
CODEX_SPELLCONTAGION_COAGULATINGCONTAGION_DESC	Quando Contagio copia il Veleno dal bersaglio infetto ai nemici nella zona contagiosa, converte invece parte del Veleno copiato in Sanguinamento. Di base, ogni 4 accumuli di Veleno copiati applica invece 1 accumulo di Sanguinamento, fino alla quantità di Veleno copiato.
CODEX_SPELLCONTAGION_DESC	Premi per lanciare. Infetta un bersaglio con Veleno e una zona contagiosa che infligge Danno da decadimento e diffonde Veleno ai nemici vicini ogni secondo.<x1/><x2/><x3/>Danno da decadimento: (MD:4.32)
CODEX_SPELLCONTAGION_ENVENOMINGCONTAGION_DESC	Contagio applica 3 accumuli aggiuntivi di Veleno al bersaglio infetto al lancio. La zona contagiosa applica 1 accumulo aggiuntivo di Veleno al secondo ai nemici al suo interno.
CODEX_SPELLCONTAGION_FOCUSEDCONTAGION_DESC	Riduce il raggio della zona di Contagio del 40%. Il bersaglio infetto subisce il 25% di Danno da decadimento in più da Contagio.
CODEX_SPELLCONTAGION_INOCULATEDCONTAGION_DESC	Contagio consuma fino a 5 accumuli di Inoculazione al lancio. Ogni accumulo consumato aumenta il raggio di Contagio del 6% e la durata di 0,5 secondi.
CODEX_SPELLCONTAGION_INOCULATINGCONTAGION_DESC	Quando Contagio copia Veleno dal bersaglio infetto ad almeno un nemico nella zona contagiosa, ottieni 2 accumuli di Inoculazione. Può accadere una volta ogni 1 secondo.
CODEX_SPELLCONTAGION_LINGERINGCONTAGION_DESC	Alla scadenza di Contagio, la zona contagiosa resta nella posizione finale del bersaglio per 3 secondi. Infligge il 50% di Danno da decadimento in meno e non copia più il Veleno applicato al bersaglio originale.
CODEX_SPELLCONTAGION_LINGERINGCONTAGION_NAME	Contagio Persistente
CODEX_SPELLCONTAGION_PANDEMICCLOUD_DESC	Contagio non si lega più al bersaglio. Crea invece una zona contagiosa fissa nella sua posizione per 6 secondi. Il raggio della zona aumenta del 25%.
CODEX_SPELLCONTAGION_PANDEMICCLOUD_NAME	Nube Pandemica
CODEX_SPELLCONTAGION_PURGINGCONTAGION_DESC	Contagio consuma fino a 10 accumuli di Veleno dal bersaglio infetto al lancio. Ogni accumulo consumato aumenta del 5% il Danno da decadimento di Contagio per la sua durata. Contagio non applica più i 5 accumuli iniziali di Veleno.
CODEX_SPELLCONTAGION_VECTORTRANSFER_DESC	Se il bersaglio infetto muore mentre Contagio è attivo, Contagio passa al nemico più vicino entro portata e la durata viene reimpostata al 50% di quella residua. Trasferimento del Vettore può avvenire una volta per lancio.
CODEX_SPELLCONTAGION_VECTORTRANSFER_NAME	Trasferimento del Vettore
CODEX_SPELLCORNUCHARGE_BLOODSCENTCHARGE_DESC	Carica di Cornu recupera il 50% del proprio tempo di recupero quando colpisce un nemico con Sanguinamento.
CODEX_SPELLCORNUCHARGE_BLOODSCENTCHARGE_NAME	Carica all'Odore di Sangue
CODEX_SPELLCORNUCHARGE_CHARGESTUNAMPLIFICATION_DESC	Carica di Cornu infligge il 50% di danno extra ai bersagli Storditi.
CODEX_SPELLCORNUCHARGE_CHARGESTUNAMPLIFICATION_NAME	Carica Potenziata contro Storditi
CODEX_SPELLCORNUCHARGE_CORNUSHOCKWAVE_DESC	Crea una grande onda di shock all'impatto, infliggendo Danno contundente.
CODEX_SPELLCORNUCHARGE_CORNUSHOCKWAVE_NAME	Onda di Shock di Cornu
CODEX_SPELLCORNUCHARGE_DESC	Carica in avanti. Infligge Danno contundente al primo nemico colpito. Il danno aumenta con la distanza percorsa.<x1/><x2/><x3/><x4/><x5/><x6/><x7/><x8/><x9/>Può interrompere gli attacchi dei nemici piccoli.
CODEX_SPELLCORNUCHARGE_ENRAGINGCHARGE_DESC	Carica di Cornu conferisce 5 accumuli di Furia quando colpisce un nemico.
CODEX_SPELLCORNUCHARGE_ENRAGINGCHARGE_NAME	Carica Infuriante
CODEX_SPELLCORNUCHARGE_HARVESTINGCHARGE_DESC	Carica di Cornu consuma Sanguinamento sul nemico colpito per ottenere il 5% di Accumulo di stordimento aggiuntivo per accumulo consumato, fino al 50%.
CODEX_SPELLCORNUCHARGE_HARVESTINGCHARGE_NAME	Carica Mietente
CODEX_SPELLCORNUCHARGE_RAGINGCHARGE_DESC	Carica di Cornu spende Furia per infliggere il 5% di danno in più per accumulo di Furia, fino a un aumento del 50%.
CODEX_SPELLCORNUCHARGE_RAGINGCHARGE_NAME	Carica Furente
CODEX_SPELLCORNUCHARGE_RENDINGCHARGE_DESC	Carica di Cornu applica 3 accumuli di Sanguinamento al nemico colpito e altri 2 se è vicino alla distanza massima.
CODEX_SPELLCORNUCHARGE_RENDINGCHARGE_NAME	Carica Lacerante
CODEX_SPELLCORNUCHARGE_STUNAMP_DESC	Infligge il 50% di danno in più ai nemici Storditi.
CODEX_SPELLCORNUCHARGE_STUNAMP_NAME	Bonus contro Storditi
CODEX_SPELLCRIPPLINGSTRIKE_DESC	Tieni premuto per caricare. Rilascia per colpire, infliggendo (AT), rallentando i nemici del 25% per 5 secondi e interrompendoli. Attaccare dopo un colpo caricato al massimo avvia un Attacco finale.<x1/><x2/><x3/>(AT): (PX:3.19)
